<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2012.05.14	1.60656	1.61219	1.60508	1.60970	65059	0	10
2012.05.15	1.60969	1.61130	1.59882	1.59974	65620	0	10
2012.05.16	1.59973	1.59977	1.58889	1.59111	75178	0	10
2012.05.17	1.59109	1.59318	1.57805	1.57810	71875	0	10
2012.05.18	1.57811	1.58365	1.57322	1.58146	72021	0	10
2012.05.21	1.58104	1.58401	1.57787	1.58217	73478	0	10
2012.05.22	1.58217	1.58474	1.57402	1.57634	71636	0	10
2012.05.23	1.57635	1.57706	1.56749	1.56908	79425	0	10
2012.05.24	1.56909	1.57254	1.56382	1.56676	77740	0	10
2012.05.25	1.56677	1.56986	1.56298	1.56641	75121	0	4
2012.05.28	1.56790	1.57161	1.56710	1.56765	74062	0	10
2012.05.29	1.56765	1.57153	1.56074	1.56329	87300	0	10
2012.05.30	1.56330	1.56368	1.54736	1.54816	92889	0	10
2012.05.31	1.54817	1.55256	1.53597	1.54027	93468	0	10
2012.06.01	1.54026	1.54356	1.52677	1.53591	94607	0	10
2012.06.04	1.53722	1.54142	1.53411	1.53822	84871	0	10
2012.06.05	1.53824	1.54069	1.53213	1.53752	85849	0	10
2012.06.06	1.53751	1.55144	1.53726	1.54887	94407	0	10
2012.06.07	1.54886	1.55999	1.54297	1.55324	92822	0	10
2012.06.08	1.55323	1.55360	1.54032	1.54682	89599	0	10
2012.06.11	1.55203	1.55807	1.54707	1.54709	88974	0	10
2012.06.12	1.54710	1.55891	1.54537	1.55678	87605	0	10
2012.06.13	1.55675	1.55972	1.55032	1.55093	88208	0	10
2012.06.14	1.55094	1.55634	1.54719	1.55516	88737	0	10
2012.06.15	1.55515	1.57263	1.54759	1.57111	84399	0	10
2012.06.18	1.57370	1.57374	1.56361	1.56643	93738	0	10
2012.06.19	1.56642	1.57562	1.56145	1.57237	92589	0	10
2012.06.20	1.57237	1.57764	1.56508	1.57071	93087	0	10
2012.06.21	1.57068	1.57322	1.55772	1.55961	95257	0	10
2012.06.22	1.55958	1.56335	1.55563	1.55825	85469	0	10
2012.06.25	1.55831	1.55941	1.55382	1.55706	81394	0	10
2012.06.26	1.55706	1.56496	1.55626	1.56340	80328	0	10
2012.06.27	1.56342	1.56396	1.55451	1.55654	65352	0	10
2012.06.28	1.55655	1.56226	1.54843	1.55147	74961	0	10
2012.06.29	1.55150	1.57143	1.55087	1.57040	85168	0	10
2012.07.02	1.56956	1.57207	1.56409	1.56919	71786	0	10
