<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2016.12.20	6.93925	6.95371	6.93720	6.93720	18512	9195250000	62
2016.12.21	6.94336	6.94749	6.92104	6.92877	17760	8768000000	62
2016.12.22	6.93850	6.94908	6.93359	6.94739	19965	9861500000	62
2016.12.23	6.94844	6.95815	6.94311	6.95014	14721	7195750000	62
2016.12.26	6.95054	6.95163	6.94707	6.94758	2034	593000000	85
2016.12.27	6.95370	6.96290	6.95182	6.95608	11167	5177500000	62
2016.12.28	6.95652	6.97913	6.94889	6.96869	17320	8515500000	62
2016.12.29	6.97642	6.98686	6.95965	6.95965	19400	9443000000	62
2016.12.30	6.96078	6.98513	6.95960	6.97055	19761	9712000000	62
2017.01.02	6.96375	6.98380	6.96055	6.96981	3840	1695000000	65
2017.01.03	6.98601	6.98635	6.95625	6.95787	24238	11992000000	62
2017.01.04	6.96484	6.96627	6.86330	6.86454	32873	16399500000	62
2017.01.05	6.87197	6.89691	6.78096	6.78660	48431	24118500000	62
2017.01.06	6.80019	6.86194	6.80006	6.84895	46495	23105000000	62
2017.01.09	6.87276	6.88937	6.86248	6.87776	31746	15686500000	62
2017.01.10	6.89083	6.91237	6.87021	6.90798	36371	18119500000	62
2017.01.11	6.90676	6.91734	6.87469	6.88588	38648	19267500000	62
2017.01.12	6.88757	6.89783	6.83607	6.85722	35896	17793500000	62
2017.01.13	6.87199	6.87483	6.82743	6.83620	29381	14480250000	62
2017.01.16	6.85641	6.86473	6.84823	6.85724	19576	9474500000	62
2017.01.17	6.86454	6.87049	6.79029	6.80057	38315	18912250000	62
2017.01.18	6.80027	6.84169	6.80000	6.83744	30011	14880500000	62
2017.01.19	6.83889	6.85434	6.82776	6.84204	29900	14825500000	62
2017.01.20	6.84677	6.85777	6.82987	6.83169	27616	13640500000	62
2017.01.23	6.82584	6.83902	6.80652	6.80769	30794	15136000000	62
2017.01.24	6.81436	6.82731	6.80479	6.80687	27187	13517000000	62
2017.01.25	6.82262	6.83937	6.81885	6.82244	26230	13009000000	62
2017.01.26	6.81633	6.85193	6.81463	6.84883	28007	13884500000	62
2017.01.27	6.84825	6.87792	6.84658	6.86669	23689	11616500000	62
2017.01.30	6.86068	6.87178	6.85029	6.85586	17663	8431750000	62
2017.01.31	6.86129	6.86967	6.82007	6.82594	27065	13248000000	62
2017.02.01	6.82903	6.83885	6.82483	6.82711	21997	10838500000	62
2017.02.02	6.82746	6.83304	6.79974	6.80853	30854	15301500000	62
2017.02.03	6.81238	6.82691	6.79179	6.79669	28146	13968750000	62
2017.02.06	6.79938	6.81327	6.79591	6.79849	27301	13454000000	62
2017.02.07	6.80477	6.83920	6.80407	6.83399	28283	13906500000	62
2017.02.08	6.83777	6.85671	6.83287	6.84019	30370	15143500000	62
2017.02.09	6.84497	6.86380	6.84272	6.86319	27593	13742500000	62
2017.02.10	6.86446	6.87172	6.85539	6.85539	24460	12148500000	62
2017.02.13	6.87187	6.88368	6.86904	6.86976	22054	10843500000	62
2017.02.14	6.87078	6.87159	6.84583	6.85620	31328	15573500000	62
2017.02.15	6.86404	6.86435	6.83957	6.84076	30182	15002000000	62
2017.02.16	6.84416	6.85482	6.84185	6.84740	27650	13729500000	62
2017.02.17	6.85023	6.85575	6.84424	6.84798	21376	10560750000	62
2017.02.20	6.84520	6.86236	6.84164	6.85609	12585	6016750000	62
2017.02.21	6.86263	6.86970	6.85810	6.85978	13394	6542000000	62
2017.02.22	6.86003	6.86858	6.85335	6.85605	21871	10797000000	62
2017.02.23	6.86071	6.86602	6.84312	6.84749	22611	11166500000	62
2017.02.24	6.85059	6.85812	6.84866	6.85260	21851	10830250000	62
2017.02.27	6.85869	6.86481	6.85282	6.86043	12978	6242500000	62
2017.02.28	6.86263	6.86271	6.84532	6.85127	17894	8768000000	62
2017.03.01	6.86144	6.87693	6.85563	6.86588	27504	13658500000	62
2017.03.02	6.87270	6.88838	6.87026	6.88319	19010	9402000000	62
2017.03.03	6.88576	6.90720	6.88447	6.89253	28089	13983250000	62
2017.03.06	6.89054	6.90196	6.88696	6.89999	18727	9033000000	0
2017.03.07	6.90222	6.90378	6.88887	6.89109	22199	10856000000	62
2017.03.08	6.89539	6.92140	6.89317	6.91303	25623	12589500000	62
2017.03.09	6.92239	6.93142	6.89329	6.90144	33984	16856000000	62
2017.03.10	6.91089	6.91373	6.87912	6.88051	29844	14861000000	62
2017.03.20	6.88688	6.89797	6.88388	6.88552	19347	9342500000	62
2017.03.21	6.88752	6.89564	6.86796	6.87248	27754	13608500000	62
2017.03.22	6.87921	6.88059	6.86080	6.86324	25710	12572500000	62
2017.03.23	6.86908	6.87554	6.86541	6.87001	22841	10974500000	62
2017.03.24	6.87413	6.88457	6.86685	6.87214	19655	9715500000	62
2017.03.27	6.86536	6.86599	6.84528	6.85449	24165	11811000000	62
2017.03.28	6.85616	6.87595	6.85485	6.87169	20608	9938500000	62
2017.03.29	6.87664	6.87749	6.86531	6.86581	21792	10756500000	62
2017.03.30	6.87402	6.88409	6.86756	6.88269	22924	11386000000	62
2017.03.31	6.88331	6.88951	6.86626	6.86822	19557	9655700000	62
2017.04.03	6.87218	6.87696	6.86761	6.87062	13528	6511500000	62
2017.04.04	6.87187	6.88237	6.87009	6.87490	12687	5789000000	62
2017.04.05	6.87618	6.88731	6.87411	6.88069	15102	7026500000	62
2017.04.06	6.88381	6.89287	6.88103	6.88849	17925	8615500000	62
2017.04.07	6.89239	6.90022	6.87445	6.89375	18267	9024500000	62
2017.04.10	6.89992	6.91447	6.89935	6.90229	16154	7380000000	62
2017.04.11	6.90460	6.90932	6.89876	6.90019	12843	6155000000	62
2017.04.12	6.90115	6.90485	6.88172	6.88309	16117	7753500000	62
2017.04.13	6.88346	6.88759	6.86789	6.88369	19248	9394500000	62
2017.04.14	6.88395	6.88791	6.87497	6.88031	28863	3460750000	64
2017.04.17	6.87816	6.88284	6.87345	6.87654	8777	4299500000	0
2017.04.18	6.88141	6.88744	6.87189	6.87189	15338	7309000000	62
2017.04.19	6.87581	6.88561	6.87426	6.88499	14399	6856000000	62
2017.04.20	6.88512	6.88686	6.87747	6.88283	16019	7207500000	62
2017.04.21	6.88102	6.89185	6.87781	6.88671	13085	6291000000	62
2017.04.24	6.88065	6.88886	6.87952	6.88249	13382	6381000000	62
2017.04.25	6.88548	6.89010	6.88213	6.88589	14221	6873500000	62
