<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2011.11.23	0.91354	0.92123	0.91265	0.91935	80607	0	10
2011.11.24	0.91938	0.92146	0.91533	0.91969	70353	0	10
2011.11.25	0.91961	0.93294	0.91935	0.92913	73667	0	10
2011.11.28	0.92766	0.93063	0.91753	0.92276	74872	0	6
2011.11.29	0.92279	0.92428	0.91398	0.91988	76733	0	10
2011.11.30	0.91989	0.92497	0.90659	0.91384	75346	0	4
2011.12.01	0.91383	0.91866	0.90707	0.91575	76027	0	10
2011.12.02	0.91578	0.92407	0.91099	0.92070	64749	0	10
2011.12.05	0.92155	0.92306	0.91656	0.92077	73899	0	7
2011.12.06	0.92077	0.92951	0.92064	0.92548	74630	0	8
2011.12.07	0.92552	0.92867	0.92261	0.92309	72907	0	4
2011.12.08	0.92311	0.92889	0.91762	0.92571	65507	0	10
2011.12.09	0.92573	0.92830	0.91806	0.92199	64027	0	11
2011.12.12	0.92575	0.93872	0.92470	0.93812	68640	0	10
2011.12.13	0.93817	0.94765	0.93406	0.94535	73080	0	10
2011.12.14	0.94543	0.95374	0.94289	0.95312	77122	0	10
2011.12.15	0.95310	0.95463	0.93873	0.93996	73318	0	10
2011.12.16	0.93996	0.94129	0.93503	0.93597	62774	0	10
2011.12.19	0.93635	0.93993	0.93477	0.93735	64949	0	4
2011.12.20	0.93744	0.93805	0.92671	0.93177	62405	0	1
2011.12.21	0.93178	0.93915	0.92438	0.93563	69624	0	1
2011.12.22	0.93563	0.93981	0.93066	0.93559	66833	0	10
2011.12.23	0.93558	0.93868	0.93337	0.93626	56702	0	10
2011.12.26	0.93632	0.93750	0.93302	0.93585	18270	0	22
2011.12.27	0.93591	0.93697	0.93314	0.93407	50552	0	10
2011.12.28	0.93409	0.94408	0.93191	0.94254	58891	0	10
2011.12.29	0.94258	0.94691	0.93956	0.94035	62592	0	10
2011.12.30	0.94041	0.94263	0.93415	0.93822	61682	0	10
2012.01.02	0.93767	0.94109	0.93502	0.93958	37596	0	10
2012.01.03	0.93951	0.93990	0.93041	0.93185	75521	0	10
2012.01.04	0.93189	0.94474	0.93161	0.94210	72682	0	10
2012.01.05	0.94210	0.95365	0.94140	0.95227	85709	0	10
2012.01.06	0.95226	0.95779	0.95048	0.95498	66470	0	10
2012.01.09	0.95731	0.95944	0.94903	0.94919	78384	0	10
2012.01.10	0.94919	0.95104	0.94646	0.94908	60670	0	10
2012.01.11	0.94907	0.95661	0.94822	0.95382	69842	0	10
2012.01.12	0.95381	0.95449	0.94113	0.94439	72038	0	10
2012.01.13	0.94440	0.95735	0.94059	0.95209	77214	0	4
2012.01.16	0.95471	0.95685	0.95248	0.95685	65660	0	10
2012.01.17	0.95683	0.95723	0.94477	0.94913	75849	0	10
2012.01.18	0.94913	0.94960	0.93824	0.93973	75947	0	10
2012.01.19	0.93971	0.94114	0.93160	0.93210	67692	0	10
2012.01.20	0.93211	0.93691	0.93049	0.93426	61210	0	10
2012.01.23	0.93713	0.93745	0.92515	0.92756	68219	0	4
2012.01.24	0.92757	0.93097	0.92341	0.92772	63140	0	5
2012.01.25	0.92772	0.93387	0.92034	0.92193	65613	0	10
2012.01.26	0.92192	0.92276	0.91557	0.92065	62049	0	10
2012.01.27	0.92066	0.92271	0.91137	0.91219	68217	0	10
2012.01.30	0.91276	0.92088	0.91249	0.91726	66633	0	10
2012.01.31	0.91727	0.92271	0.91217	0.91974	71669	0	6
2012.02.01	0.91973	0.92492	0.91140	0.91442	71684	0	10
2012.02.02	0.91443	0.92059	0.91296	0.91664	71417	0	4
2012.02.03	0.91664	0.92315	0.91305	0.91776	65542	0	4
2012.02.06	0.91969	0.92624	0.91778	0.91911	68771	0	10
2012.02.07	0.91912	0.92262	0.91089	0.91129	70210	0	10
2012.02.08	0.91131	0.91486	0.91053	0.91299	67413	0	10
2012.02.09	0.91299	0.91503	0.90881	0.91167	63272	0	10
2012.02.10	0.91153	0.91995	0.91012	0.91636	65912	0	10
2012.02.13	0.91353	0.91733	0.91014	0.91711	65554	0	10
2012.02.14	0.91712	0.92284	0.91424	0.91972	62661	0	10
2012.02.15	0.91970	0.92493	0.91542	0.92385	66718	0	10
2012.02.16	0.92386	0.92995	0.91757	0.91907	69260	0	10
2012.02.17	0.91909	0.92061	0.91586	0.91954	53414	0	10
2012.02.20	0.91616	0.91635	0.90882	0.91201	55646	0	10
2012.02.21	0.91197	0.91480	0.90822	0.91242	70073	0	7
2012.02.22	0.91242	0.91365	0.90960	0.91018	65086	0	10
2012.02.23	0.91019	0.91131	0.90077	0.90091	62340	0	9
2012.02.24	0.90092	0.90267	0.89306	0.89587	53322	0	10
2012.02.27	0.89484	0.90098	0.89415	0.89956	60843	0	10
2012.02.28	0.89954	0.89991	0.89438	0.89540	67182	0	10
2012.02.29	0.89541	0.90513	0.89346	0.90436	66319	0	10
2012.03.01	0.90435	0.90712	0.90212	0.90554	59302	0	10
2012.03.02	0.90555	0.91487	0.90456	0.91382	61090	0	10
2012.03.05	0.91440	0.91617	0.91056	0.91215	63870	0	10
2012.03.06	0.91217	0.91958	0.91131	0.91869	63976	0	10
2012.03.07	0.91869	0.91999	0.91562	0.91616	57341	0	10
2012.03.08	0.91615	0.91746	0.90705	0.90784	58164	0	10
2012.03.09	0.90784	0.92062	0.90783	0.91853	58397	0	10
2012.03.12	0.91933	0.92179	0.91605	0.91630	54916	0	10
2012.03.13	0.91631	0.92478	0.91393	0.92327	54407	0	10
2012.03.14	0.92330	0.93301	0.92296	0.93068	60221	0	10
2012.03.15	0.93070	0.93331	0.92008	0.92355	59622	0	10
2012.03.16	0.92356	0.92532	0.91505	0.91546	55298	0	10
2012.03.19	0.91534	0.91773	0.90920	0.91142	51618	0	10
2012.03.20	0.91143	0.91527	0.90986	0.91145	56816	0	10
2012.03.21	0.91146	0.91470	0.90768	0.91240	48975	0	10
2012.03.22	0.91241	0.91777	0.90945	0.91341	54596	0	10
2012.03.23	0.91341	0.91381	0.90667	0.90784	50286	0	10
2012.03.26	0.90796	0.91359	0.90215	0.90269	58188	0	10
2012.03.27	0.90270	0.90522	0.90151	0.90484	49221	0	5
2012.03.28	0.90485	0.90807	0.90151	0.90515	50282	0	5
2012.03.29	0.90516	0.90917	0.90321	0.90625	53357	0	10
2012.03.30	0.90626	0.90644	0.90084	0.90196	48616	0	10
2012.04.02	0.90101	0.90705	0.90014	0.90392	58225	0	6
2012.04.03	0.90393	0.91133	0.90031	0.90957	62266	0	6
2012.04.04	0.90956	0.91821	0.90932	0.91576	66745	0	5
2012.04.05	0.91575	0.92213	0.91424	0.91968	61449	0	6
2012.04.06	0.91971	0.92054	0.91586	0.91645	32911	0	5
2012.04.09	0.91674	0.92156	0.91503	0.91665	37960	0	5
2012.04.10	0.91664	0.92100	0.91458	0.91836	66371	0	5
2012.04.11	0.91835	0.91936	0.91285	0.91741	63369	0	5
2012.04.12	0.91742	0.91778	0.90908	0.91099	66018	0	6
2012.04.13	0.91100	0.92014	0.91031	0.91907	63201	0	5
2012.04.16	0.92005	0.92504	0.91403	0.91509	72871	0	5
2012.04.17	0.91512	0.91815	0.91250	0.91501	64258	0	5
2012.04.18	0.91500	0.92093	0.91433	0.91601	66159	0	5
2012.04.19	0.91598	0.91939	0.91298	0.91507	68715	0	5
2012.04.20	0.91509	0.91540	0.90827	0.90856	62327	0	5
2012.04.23	0.91053	0.91714	0.90949	0.91332	57509	0	5
2012.04.24	0.91330	0.91413	0.90902	0.91043	58105	0	5
2012.04.25	0.91044	0.91204	0.90780	0.90875	62004	0	5
2012.04.26	0.90876	0.91132	0.90576	0.91058	59541	0	5
2012.04.27	0.91061	0.91324	0.90513	0.90616	64213	0	5
2012.04.30	0.90699	0.90962	0.90555	0.90708	56252	0	5
2012.05.01	0.90709	0.90988	0.90425	0.90759	45044	0	6
2012.05.02	0.90760	0.91553	0.90733	0.91329	59997	0	5
2012.05.03	0.91331	0.91726	0.91142	0.91346	60590	0	5
2012.05.04	0.91345	0.91840	0.91145	0.91799	61518	0	6
2012.05.07	0.92205	0.92699	0.91940	0.91991	71457	0	5
2012.05.08	0.91989	0.92506	0.91946	0.92385	74332	0	6
2012.05.09	0.92384	0.93009	0.92344	0.92845	82551	0	6
2012.05.10	0.92844	0.92924	0.92561	0.92867	74190	0	5
2012.05.11	0.92869	0.93060	0.92707	0.92978	70704	0	5
2012.05.14	0.93169	0.93668	0.93076	0.93633	74847	0	5
2012.05.15	0.93633	0.94397	0.93333	0.94313	77073	0	5
2012.05.16	0.94313	0.94701	0.94136	0.94437	88205	0	5
2012.05.17	0.94436	0.94808	0.94190	0.94695	83423	0	5
2012.05.18	0.94694	0.94998	0.93867	0.93950	85944	0	5
2012.05.21	0.93993	0.94374	0.93673	0.93781	76821	0	5
2012.05.22	0.93780	0.94867	0.93704	0.94713	79740	0	5
2012.05.23	0.94714	0.95720	0.94666	0.95406	93321	0	5
2012.05.24	0.95406	0.95942	0.95319	0.95807	92145	0	5
2012.05.25	0.95808	0.96099	0.95402	0.95927	72933	0	5
2012.05.28	0.95609	0.95950	0.95286	0.95830	52413	0	5
2012.05.29	0.95830	0.96368	0.95589	0.96170	70699	0	5
2012.05.30	0.96169	0.97128	0.96118	0.97096	71362	0	5
2012.05.31	0.97097	0.97346	0.96655	0.97160	71543	0	5
